user_id,movie_id,score,rank
574,1136,15.791766941547394,14
574,1732,14.4951211810112,15
574,541,13.918091416358948,16
574,260,13.557988584041595,17
574,589,13.540711641311646,18
574,2858,13.385246753692627,19
574,919,12.644323766231537,20
574,1097,12.604534149169922,21
574,2571,12.544273793697357,22
574,1201,12.42374449968338,23
574,110,12.382881343364716,24
574,1246,12.054389357566833,25
574,1240,11.648410975933075,26
574,924,11.286331474781036,27
574,1196,10.908607602119446,28
574,527,10.273911595344543,29
574,908,9.659869968891144,30
574,1090,9.645667016506195,31
574,2716,9.396111249923706,32
574,356,9.32522189617157,33
574,2959,9.167706370353699,34
574,1682,9.15749990940094,35
574,2329,9.083179414272308,36
574,750,9.008638739585876,37
574,1304,8.732507169246674,38
574,457,8.564695477485657,39
574,480,8.47210705280304,40
574,1704,8.457166731357574,41
574,1,8.357120275497437,42
574,2762,8.235170006752014,43
574,5989,8.030077338218689,44
574,1250,7.987278401851654,45
574,1333,7.937606334686279,46
574,2194,7.628446400165558,47
574,2028,7.3711336851119995,48
574,1200,7.290628135204315,49
574,3578,7.244105219841003,50
810,1265,59.940563797950745,1
810,1193,59.93743807077408,2
810,1136,54.82899183034897,3
810,1258,49.69417130947113,4
810,2716,46.55157291889191,5
810,1219,44.38205796480179,6
810,296,42.51643639802933,7
810,608,41.390483140945435,8
810,1213,37.36186897754669,9
810,1234,36.38742369413376,10
810,923,36.297976076602936,11
810,111,34.369413912296295,12
810,1682,33.15646255016327,13
810,47,32.25289613008499,14
810,1247,30.858568251132965,15
810,1259,29.67872244119644,16
810,2194,27.894001185894012,17
810,1732,27.77799516916275,18
810,5989,26.935845375061035,19
810,1961,26.322727262973785,20
810,1997,25.363038063049316,21
810,778,25.203798413276672,22
810,318,24.638149917125702,23
810,5983,24.626642644405365,24
810,5555,24.503673255443573,25
810,4878,23.7783043384552,26
810,1203,22.875035762786865,27
810,1333,22.870264887809753,28
810,3147,22.461690068244934,29
810,4995,22.397379517555237,30
810,6,21.86451816558838,31
810,2858,20.82312899827957,32
810,3897,20.32672393321991,33
810,2003,20.028111338615417,34
810,5981,19.45391595363617,35
810,1704,19.447492003440857,36
810,8689,18.86720049381256,37
810,1086,18.716385662555695,38
810,2000,18.574023842811584,39
810,1079,18.542266964912415,40
810,6874,18.191290616989136,41
810,928,18.180990517139435,42
810,1284,17.676759660243988,43
810,3435,17.567466378211975,44
810,3949,17.321814835071564,45
810,6451,17.091152667999268,46
810,8882,16.8461292386055,47
810,899,16.708377420902252,48
810,5995,16.681923270225525,49
810,2291,16.651465237140656,50
948,1270,12.476310670375824,1
948,4993,11.801552534103394,2
948,5952,11.114711344242096,3
948,7153,11.030328273773193,4
948,6377,10.735661268234253,5
948,4306,10.604807376861572,6
948,8961,8.937267184257507,7
948,1198,8.615497410297394,8
948,1196,8.34472143650055,9
948,1136,8.33215183019638,10
948,5349,8.323013365268707,11
948,73017,7.919247508049011,12
948,4878,7.327938497066498,13
948,98809,7.261118710041046,14
948,44191,7.205558001995087,15
948,68954,7.160934925079346,16
948,5989,6.744838178157806,17
948,33794,6.619202733039856,18
948,4995,6.596035957336426,19
948,8360,6.4211806654930115,20
948,50872,6.375108420848846,21
948,480,6.354203879833221,22
948,260,6.255890250205994,23
948,77561,6.232800900936127,24
948,3793,6.200920641422272,25
948,1193,6.185275673866272,26
948,5218,6.17614483833313,27
948,76093,6.038022756576538,28
948,1210,5.978656828403473,29
948,7361,5.795732259750366,30
948,4963,5.793164908885956,31
948,2762,5.75039529800415,32
948,4022,5.727589905261993,33
948,95510,5.705161929130554,34
948,106489,5.6564459800720215,35
948,97938,5.608903884887695,36
948,1265,5.555864870548248,37
948,6333,5.543013572692871,38
948,87232,5.463871359825134,39
948,79132,5.41482675075531,40
948,88140,5.382214367389679,41
948,91529,5.355871677398682,42
948,68358,5.283571720123291,43
948,1291,5.253677845001221,44
948,72998,5.249531030654907,45
948,117529,5.125779747962952,46
948,91542,5.107970654964447,47
948,4226,5.083830416202545,48
948,119145,5.069888412952423,49
948,5445,5.0604928731918335,50
1399,1193,14.294679939746857,1
1399,1270,14.226878106594086,2
1399,79132,14.032835602760315,3
1399,2762,13.95245110988617,4
1399,4878,13.008634984493256,5
1399,318,12.861090064048767,6
1399,6539,12.462382316589355,7
1399,50872,12.336352527141571,8
1399,293,12.036525666713715,9
1399,3147,11.843356907367706,10
1399,239316,11.003122806549072,11
1399,1265,10.923922896385193,12
1399,48394,10.658833742141724,13
1399,50,10.571952879428864,14
1399,4995,10.51664125919342,15
1399,593,10.389458239078522,16
1399,91529,10.311117351055145,17
1399,56367,10.276535391807556,18
1399,1198,10.224607348442078,19
1399,64614,10.047158658504486,20
1399,81845,9.90370562672615,21
1399,99114,9.889053404331207,22
1399,1221,9.641528248786926,23
1399,68157,9.528219640254974,24
1399,44191,9.408082664012909,25
1399,152081,8.960775673389435,26
1399,59315,8.570794939994812,27
1399,1732,8.45904165506363,28
1399,174483,8.442193686962128,29
1399,1136,8.421816051006317,30
1399,112852,8.299653947353363,31
1399,5989,8.140050172805786,32
1399,3949,8.048871517181396,33
1399,63082,8.016645014286041,34
1399,213397,7.89819198846817,35
1399,148626,7.846906125545502,36
1399,527,7.772833287715912,37
1399,97938,7.666580617427826,38
1399,4022,7.631820380687714,39
1399,110,7.60707825422287,40
1399,6874,7.536200702190399,41
1399,225165,7.5133602023124695,42
1399,251388,7.5076824426651,43
1399,212883,7.50262451171875,44
1399,112556,7.474131762981415,45
1399,2329,7.463794469833374,46
1399,356,7.433591902256012,47
1399,81847,7.39466467499733,48
1399,6016,7.339106023311615,49
1399,281890,7.300992071628571,50
1458,6539,28.818378150463104,1
1458,4993,23.520814180374146,2
1458,7153,22.048422515392303,3
1458,106489,21.291012585163116,4
1458,1198,20.32323384284973,5
1458,5952,19.769772946834564,6
1458,5989,19.533205926418304,7
1458,98809,19.518809854984283,8
1458,122886,19.51106959581375,9
1458,68358,19.210604429244995,10
1458,71535,17.17744255065918,11
1458,4878,16.91382396221161,12
1458,44191,16.659841656684875,13
1458,1196,16.21700805425644,14
1458,6874,16.089440286159515,15
1458,7438,15.820664525032043,16
1458,4226,15.620868742465973,17
1458,480,15.587838053703308,18
1458,166528,15.098703444004059,19
1458,68157,14.960397958755493,20
1458,64614,14.754342496395111,21
1458,7361,14.560729444026947,22
1458,1136,14.516655802726746,23
1458,2762,14.268590688705444,24
1458,3578,14.20925921201706,25
1458,1291,13.923657715320587,26
1458,260,13.848078727722168,27
1458,106487,13.789191901683807,28
1458,97938,13.750282227993011,29
1458,4995,13.72392064332962,30
1458,74458,13.144288003444672,31
1458,296,12.752828419208527,32
1458,99114,12.700080752372742,33
1458,63082,12.693212032318115,34
1458,593,12.519468426704407,35
1458,101142,12.488177418708801,36
1458,2115,12.29984986782074,37
1458,1265,12.151373863220215,38
1458,6863,12.117266774177551,39
1458,1240,12.065175950527191,40
1458,45722,12.045178413391113,41
1458,50,11.807074189186096,42
1458,56367,11.797568261623383,43
1458,102445,11.643162667751312,44
1458,32587,11.627806186676025,45
1458,1097,11.444982051849365,46
1458,3147,10.979420244693756,47
1458,201586,10.972766697406769,48
1458,197175,10.961998701095581,49
1458,134130,10.836664736270905,50
1576,1221,39.31117755174637,1
1576,1213,39.27070355415344,2
1576,1089,38.593997955322266,3
1576,50,36.33207994699478,4
1576,593,31.653353452682495,5
1576,4995,29.815709054470062,6
1576,4878,28.025574326515198,7
1576,608,27.437951624393463,8
1576,1136,25.66823023557663,9
1576,778,25.12896603345871,10
1576,1732,24.211795568466187,11
1576,1225,23.94039398431778,12
1576,3949,22.95710813999176,13
1576,1206,22.679602324962616,14
1576,1246,22.406061470508575,15
1576,111,22.001584649086,16
1576,4306,21.310327887535095,17
1576,33794,20.44864732027054,18
1576,2329,19.64829033613205,19
1576,44191,19.572531759738922,20
1576,1259,18.66893881559372,21
1576,6874,18.60830682516098,22
1576,7438,18.166457653045654,23
1576,32587,18.10531622171402,24
1576,8368,17.97840964794159,25
1576,30812,17.80915105342865,26
1576,5995,17.479303181171417,27
1576,7361,17.474460065364838,28
1576,4896,17.30621188879013,29
1576,5956,16.52968853712082,30
1576,1208,16.517589569091797,31
1576,6377,16.46372264623642,32
1576,8961,16.37190341949463,33
1576,4886,16.151152312755585,34
1576,1968,15.491349816322327,35
1576,919,14.294260740280151,36
1576,4973,13.761434018611908,37
1576,1219,13.319826364517212,38
1576,1407,12.887832224369049,39
1576,36529,12.555137693881989,40
1576,2539,12.407249629497528,41
1576,4369,12.222390234470367,42
1576,6016,12.176470875740051,43
1576,4299,12.08327168226242,44
1576,4701,11.958094418048859,45
1576,5574,11.637885987758636,46
1576,1485,11.09715873003006,47
1576,551,11.076236367225647,48
1576,4034,11.050604224205017,49
1576,2278,10.946168839931488,50
1577,1221,29.42252242565155,1
1577,1193,26.405849277973175,2
1577,4226,25.202427804470062,3
1577,296,23.862106680870056,4
1577,4878,23.21459150314331,5
1577,7361,19.98086678981781,6
1577,593,19.888747215270996,7
1577,1265,19.662220895290375,8
1577,1213,19.4321169257164,9
1577,6874,17.611517548561096,10
1577,1089,17.06281590461731,11
1577,3949,16.225755393505096,12
1577,2329,16.049161195755005,13
1577,1961,15.827914357185364,14
1577,50,15.765486896038055,15
1577,4011,15.38989007472992,16
1577,47,14.760814130306244,17
1577,293,14.506687223911285,18
1577,527,14.26869660615921,19
1577,79132,14.077187955379486,20
1577,48780,13.905256867408752,21
1577,1225,13.436431884765625,22
1577,32587,12.75163209438324,23
1577,6016,12.403648257255554,24
1577,48394,11.672522962093353,25
1577,1258,11.155664503574371,26
1577,1291,10.879720211029053,27
1577,4886,10.816091895103455,28
1577,1617,10.541080117225647,29
1577,74458,10.458572626113892,30
1577,1732,10.284091889858246,31
1577,56367,10.223325550556183,32
1577,49272,10.0755695104599,33
1577,4973,10.04269427061081,34
1577,64614,9.794248580932617,35
1577,8368,9.760823905467987,36
1577,1036,9.713888227939606,37
1577,1136,8.976980030536652,38
1577,778,8.699216187000275,39
1577,73017,8.61599051952362,40
1577,46578,8.58286839723587,41
1577,48774,8.427170515060425,42
1577,55820,8.21146696805954,43
1577,2291,8.083633959293365,44
1577,47610,7.947926104068756,45
1577,1222,7.895498335361481,46
1577,1203,7.834304571151733,47
1577,1968,7.647256970405579,48
1577,32,7.487904667854309,49
1577,5816,7.293054640293121,50
1791,296,8.741699874401093,1
1791,593,7.974175870418549,2
1791,4878,7.795180439949036,3
1791,2959,7.670399248600006,4
1791,7153,7.6140095591545105,5
1791,5952,7.525079786777496,6
1791,6016,7.510041236877441,7
1791,4993,7.500999391078949,8
1791,2571,7.4315584897994995,9
1791,44191,6.859987318515778,10
1791,6539,6.780037522315979,11
1791,2329,6.539273977279663,12
1791,1221,6.518503665924072,13
1791,1193,6.478752434253693,14
1791,60069,6.405120253562927,15
1791,48394,6.378363072872162,16
1791,5989,5.850908875465393,17
1791,6377,5.8267030119895935,18
1791,8961,5.720363199710846,19
1791,48780,5.034598648548126,20
1791,4995,5.028764963150024,21
1791,4306,4.967078447341919,22
1791,3949,4.9661126136779785,23
1791,5445,4.96091902256012,24
1791,59315,4.958171963691711,25
1791,1270,4.877293348312378,26
1791,318,4.865160167217255,27
1791,1089,4.856404721736908,28
1791,5418,4.846620619297028,29
1791,4963,4.840669274330139,30
1791,46578,4.833544075489044,31
1791,1258,4.801535665988922,32
1791,47,4.597563087940216,33
1791,5995,4.178742229938507,34
1791,4011,4.16976523399353,35
1791,858,4.054823815822601,36
1791,2762,4.054137647151947,37
1791,8368,4.026101171970367,38
1791,50,4.003529727458954,39
1791,55820,3.998032510280609,40
1791,293,3.9242629408836365,41
1791,68954,3.9221230149269104,42
1791,4886,3.906170666217804,43
1791,74458,3.372639000415802,44
1791,2858,3.318558990955353,45
1791,99114,3.281101167201996,46
1791,91529,3.273303508758545,47
1791,1198,3.2602925896644592,48
1791,7147,3.2305585741996765,49
1791,30707,3.222025454044342,50
1854,866,2.7337979078292847,1
1854,1729,2.2518007159233093,2
1854,1407,2.2264238595962524,3
1854,25,2.2041701078414917,4
1854,1573,2.06845223903656,5
1854,1249,2.0431373715400696,6
1854,357,2.03361439704895,7
1854,2003,1.94834566116333,8
1854,778,1.576427400112152,9
1854,16,1.5446335077285767,10
1854,555,1.5376171469688416,11
1854,111,1.5101103782653809,12
1854,608,1.4870421886444092,13
1854,1676,1.48331618309021,14
1854,2076,1.4809618592262268,15
1854,6,1.4702497124671936,16
1854,1258,1.4655784964561462,17
1854,1968,1.448053777217865,18
1854,1641,1.4476444721221924,19
1854,1923,1.4461328983306885,20
1854,288,1.436394989490509,21
1854,296,1.4353143572807312,22
1854,1089,1.4267427921295166,23
1854,1259,1.4208552241325378,24
1854,2455,1.4137911200523376,25
1854,2291,1.410828948020935,26
1854,1387,1.3963782787322998,27
1854,4351,1.396271526813507,28
1854,1200,1.3928610682487488,29
1854,589,1.3915783166885376,30
1854,1343,1.3907554149627686,31
1854,1339,1.3836936354637146,32
1854,2174,1.3817595839500427,33
1854,293,1.3808317184448242,34
1854,3176,1.3774510622024536,35
1854,337,1.3652649521827698,36
1854,1214,1.362564742565155,37
1854,377,1.359349012374878,38
1854,1784,1.3336604237556458,39
1854,509,1.3169233798980713,40
1854,2167,1.3021808862686157,41
1854,1321,1.2974605560302734,42
1854,541,1.2928246855735779,43
1854,1345,1.2917966842651367,44
1854,1527,1.288845717906952,45
1854,3702,1.2606536746025085,46
1854,1690,0.8802345991134644,47
1854,2712,0.8298424482345581,48
1854,163,0.8291521072387695,49
1854,353,0.8116049766540527,50
1977,778,5.256153583526611,1
1977,26151,4.779321551322937,2
1977,1211,4.763757050037384,3
1977,2131,4.7439093589782715,4
1977,58,4.243137836456299,5
1977,1183,4.163110256195068,6
1977,247,4.138577580451965,7
1977,337,4.0560402274131775,8
1977,25,4.040319085121155,9
1977,26578,4.033391773700714,10
1977,293,4.015913188457489,11
1977,111,4.0077990889549255,12
1977,36,4.004954516887665,13
1977,589,3.9819196462631226,14
1977,1265,3.95792555809021,15
1977,7759,3.949914515018463,16
1977,4226,3.9361356496810913,17
1977,1653,3.932800590991974,18
1977,866,3.912480354309082,19
1977,741,3.899587571620941,20
1977,1214,3.881039619445801,21
1977,29,3.77750962972641,22
1977,551,3.6521382927894592,23
1977,1527,3.6143577098846436,24
1977,1176,3.5187901854515076,25
1977,509,3.482127368450165,26
1977,555,3.4528307914733887,27
1977,296,3.433450400829315,28
1977,1041,3.3949170112609863,29
1977,593,3.369023382663727,30
1977,50,3.3570523858070374,31
1977,47,3.337270438671112,32
1977,249,3.335593283176422,33
1977,1193,3.319149672985077,34
1977,1237,3.310397982597351,35
1977,194,3.2796677947044373,36
1977,1206,3.2527069449424744,37
1977,1217,3.2354031801223755,38
1977,110,3.2271739840507507,39
1977,26550,3.2242730259895325,40
1977,541,3.22271591424942,41
1977,527,3.218363642692566,42
1977,1258,3.217076063156128,43
1977,1136,3.216487944126129,44
1977,1617,3.2143505215644836,45
1977,26699,3.206611752510071,46
1977,17,3.199332058429718,47
1977,1,3.1678121089935303,48
1977,1348,3.1464240550994873,49
1977,7937,3.138239324092865,50
2003,1265,41.0498229265213,1
2003,1036,30.154922246932983,2
2003,1258,27.816542148590088,3
2003,1089,27.484064042568207,4
2003,293,27.483629822731018,5
2003,296,26.078457474708557,6
2003,1682,26.030028760433197,7
2003,1221,25.66781485080719,8
2003,1208,24.72854506969452,9
2003,1222,24.45368605852127,10
2003,111,24.18951255083084,11
2003,904,22.280441105365753,12
2003,1213,21.944783329963684,13
2003,1219,21.543192923069,14
2003,858,21.449900209903717,15
2003,50,20.68674671649933,16
2003,1197,20.038172125816345,17
2003,953,20.026695787906647,18
2003,1259,19.691426157951355,19
2003,912,19.644574224948883,20
2003,1210,19.63391274213791,21
2003,778,19.366571843624115,22
2003,2571,19.003687381744385,23
2003,1961,18.454064309597015,24
2003,47,18.38593500852585,25
2003,1220,18.342833518981934,26
2003,923,18.0969215631485,27
2003,110,18.00164771080017,28
2003,1732,17.415730714797974,29
2003,1291,17.320438861846924,30
2003,1247,17.139148712158203,31
2003,1246,17.070087432861328,32
2003,1784,17.04317557811737,33
2003,919,16.998592376708984,34
2003,1704,16.278420209884644,35
2003,1252,16.2329763174057,36
2003,527,15.615771234035492,37
2003,1653,15.562171995639801,38
2003,1080,14.703129470348358,39
2003,2762,14.62524926662445,40
2003,150,14.524583876132965,41
2003,2115,14.355325043201447,42
2003,1278,14.323160231113434,43
2003,1,14.072062373161316,44
2003,1204,13.981737732887268,45
2003,903,13.93959927558899,46
2003,2291,13.282582223415375,47
2003,1304,12.738560497760773,48
2003,733,12.423460841178894,49
2003,1207,12.334881722927094,50
2153,1193,5.784135222434998,1
2153,1270,5.615656852722168,2
2153,1221,5.084352135658264,3
2153,527,5.0618637800216675,4
2153,2858,5.015718877315521,5
2153,1704,4.897217810153961,6
2153,1213,4.877407431602478,7
2153,593,4.437912046909332,8
2153,4226,4.399679481983185,9
2153,2959,4.341965079307556,10
2153,32,4.324947476387024,11
2153,858,4.3192750215530396,12
2153,356,4.317381739616394,13
2153,4878,4.313431978225708,14
2153,2762,4.289183437824249,15
2153,480,4.278189122676849,16
2153,2329,4.228113830089569,17
2153,1265,4.20806360244751,18
2153,1682,4.153957307338715,19
2153,1732,3.871973752975464,20
2153,69122,3.703254997730255,21
2153,47,3.590972602367401,22
2153,110,3.583122730255127,23
2153,293,3.5685997009277344,24
2153,589,3.5262038707733154,25
2153,260,3.5067283511161804,26
2153,1198,3.442395806312561,27
2153,87485,3.4281027913093567,28
2153,3147,3.3572673201560974,29
2153,2028,3.3238657116889954,30
2153,150,3.3128257393836975,31
2153,4995,3.2684455513954163,32
2153,1580,3.2295854687690735,33
2153,117590,3.1536365747451782,34
2153,96110,3.0984758734703064,35
2153,111743,2.9595636129379272,36
2153,102686,2.947852909564972,37
2153,95720,2.898175060749054,38
2153,104211,2.8589733242988586,39
2153,94953,2.854741334915161,40
2153,86911,2.7198885083198547,41
2153,608,2.6587935090065002,42
2153,79592,2.648020088672638,43
2153,778,2.6380244493484497,44
2153,111,2.626042664051056,45
2153,58998,2.6171740889549255,46
2153,1089,2.6072112917900085,47
2153,1,2.5976962447166443,48
2153,7153,2.5954971313476562,49
2153,6874,2.5704253911972046,50
2265,293,12.306120216846466,1
2265,150,11.966652512550354,2
2265,110,11.599091351032257,3
2265,364,11.23634546995163,4
2265,50,10.680794358253479,5
2265,527,10.595284819602966,6
2265,36,10.1307972073555,7
2265,32,8.997490525245667,8
2265,58,8.665658354759216,9
2265,318,8.640940070152283,10
2265,253,8.025847792625427,11
2265,551,7.886490643024445,12
2265,85,7.5417227149009705,13
2265,111,7.517903745174408,14
2265,608,7.482598304748535,15
2265,247,7.0723103284835815,16
2265,1041,7.028867781162262,17
2265,11,7.018678665161133,18
2265,337,7.015065550804138,19
2265,780,6.992264091968536,20
2265,17,6.749904096126556,21
2265,2,6.740098834037781,22
2265,1270,6.7298479080200195,23
2265,778,6.636066138744354,24
2265,736,6.628741502761841,25
2265,733,6.467191994190216,26
2265,648,6.447873473167419,27
2265,1213,5.903033912181854,28
2265,1036,5.842721402645111,29
2265,1704,5.797976732254028,30
2265,82,5.7388986349105835,31
2265,1580,5.724943935871124,32
2265,105,5.656236350536346,33
2265,68,5.475547730922699,34
2265,858,5.245535731315613,35
2265,1193,5.165525317192078,36
2265,2762,5.090693175792694,37
2265,292,5.008404314517975,38
2265,2028,5.004589080810547,39
2265,1198,4.985899567604065,40
2265,1094,4.947153449058533,41
2265,6,4.83895879983902,42
2265,562,4.81867527961731,43
2265,155,4.790418982505798,44
2265,724,4.787132203578949,45
2265,1197,4.774427831172943,46
2265,1784,4.711767613887787,47
2265,800,4.635792851448059,48
2265,367,4.601187467575073,49
2265,236,4.5667718052864075,50
2539,1089,29.055027663707733,1
2539,4226,28.846304774284363,2
2539,293,28.543252527713776,3
2539,1265,27.478931665420532,4
2539,1270,27.477235913276672,5
2539,1198,26.50331574678421,6
2539,1206,25.07550084590912,7
2539,1213,23.414541363716125,8
2539,7438,23.253737807273865,9
2539,2762,22.120535612106323,10
2539,1225,21.730729401111603,11
2539,47,20.64387309551239,12
2539,5989,19.084952294826508,13
2539,1222,18.76580101251602,14
2539,1252,18.078189074993134,15
2539,60069,17.909907698631287,16
2539,1527,17.492392003536224,17
2539,110,16.97554785013199,18
2539,527,16.821471214294434,19
2539,5445,16.798074901103973,20
2539,5995,16.408188104629517,21
2539,923,16.184745132923126,22
2539,32587,16.164385855197906,23
2539,260,16.037429332733154,24
2539,5418,15.994819283485413,25
2539,356,15.974376857280731,26
2539,3147,15.805614829063416,27
2539,1682,15.3267263174057,28
2539,4963,15.21795529127121,29
2539,912,15.151803255081177,30
2539,1036,14.70837140083313,31
2539,79132,14.233750402927399,32
2539,7147,14.196079015731812,33
2539,1704,13.931576907634735,34
2539,33794,13.882721602916718,35
2539,1196,13.760055899620056,36
2539,51255,13.679229825735092,37
2539,1203,13.079065978527069,38
2539,59315,13.056730270385742,39
2539,2997,12.85807853937149,40
2539,2692,12.785032212734222,41
2539,589,12.75657308101654,42
2539,924,12.574580430984497,43
2539,919,12.329492747783661,44
2539,1240,12.154933035373688,45
2539,48516,11.94497412443161,46
2539,953,11.545465767383575,47
2539,1201,11.398284018039703,48
2539,1259,11.206842362880707,49
2539,6377,10.936989068984985,50
2628,1193,20.251814007759094,1
2628,1265,18.364439725875854,2
2628,1617,18.351613461971283,3
2628,1270,16.931405901908875,4
